SKU,Description,CriticalCode,CriticalCodeDescription,CommodityCode,CommodityCodeDescription,InventoryClassCode,InventoryClassCodeDescription,StockDiscount,DNPTimiAgoras,TimiLianikis,PosotitaPoliseon
L2646N            ,Pipe Plug                  ,21,Hardware,521,"Fittings, hydraulic",C,20%(Class A+B+C=90% of parts),Y,0.99,2.4057,0
L28226            ,_____,21,Hardware,524,"Wheels & tires, tractor",B,20%(Class A +B=70 % of parts),Y,2.85,6.9255,0
L29253            ,Screw                      ,21,Hardware,   , ,C,20%(Class A+B+C=90% of parts),Y,6.24,15.1632,0
L31653            ,Washer                     ,21,Hardware,   , ,D,7%(Class A+B+C+D=97% of parts),Y,3.53,8.5779,0
L31683            ,Screw                      ,21,Hardware,447,"Other, tractor",B,20%(Class A +B=70 % of parts),Y,3.76,9.1368,0
L31689            ,Cap Screw                  ,21,Hardware,   , ,C,20%(Class A+B+C=90% of parts),Y,2.18,5.2974,10
L31792            ,______,21,Hardware,444,Transmission,A,Reserved for weekly deliv(50%),Y,15.12,36.7416,19
L31946            ,_____,21,Hardware,   , ,D,7%(Class A+B+C+D=97% of parts),Y,11.67,28.3581,0
L32843            ,________ ______,21,Hardware,   , ,D,7%(Class A+B+C+D=97% of parts),Y,2.58,6.2694,2
L33251            ,________,21,Hardware,   , ,B,20%(Class A +B=70 % of parts),Y,2.33,5.6619,2
L33313            ,Washer                     ,21,Hardware,   , ,C,20%(Class A+B+C=90% of parts),Y,3.81,9.2583,1
L33332            ,Set Screw                  ,21,Hardware,523,"Hydraulics, tractor",C,20%(Class A+B+C=90% of parts),Y,2.18,5.2974,16
L33863            ,Washer                     ,21,Hardware,496,"Hitch, tractor",B,20%(Class A +B=70 % of parts),Y,1.08,2.6244,0
L33864            ,Washer                     ,21,Hardware,496,"Hitch, tractor",B,20%(Class A +B=70 % of parts),Y,1.21,2.9403,0
L33894            ,Screw                      ,21,Hardware,   , ,B,20%(Class A +B=70 % of parts),Y,5.21,12.6603,27
L34124            ,______,21,Hardware,   , ,D,7%(Class A+B+C+D=97% of parts),Y,0.53,1.2879,0
L34180            ,______,21,Hardware,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,1.01,2.4543,0
L34382            ,Washer                     ,21,Hardware,576,"Hardware, nuts & washers",B,20%(Class A +B=70 % of parts),Y,0.62,1.5066,50
L34383            ,______,21,Hardware,576,"Hardware, nuts & washers",B,20%(Class A +B=70 % of parts),Y,0.52,1.2636,66
L34575            ,Screw                      ,21,Hardware,   , ,B,20%(Class A +B=70 % of parts),Y,1.53,3.7179,40
L35714            ,Washer                     ,21,Hardware,   , ,C,20%(Class A+B+C=90% of parts),Y,0.84,2.0412,1
L36227            ,_____ __________ ___�____,21,Hardware,   , ,D,7%(Class A+B+C+D=97% of parts),Y,5.54,13.4622,1
L36228            ,Screw                      ,21,Hardware,   , ,D,7%(Class A+B+C+D=97% of parts),Y,3.9,9.477,0
L36602            ,Washer                     ,21,Hardware,447,"Other, tractor",D,7%(Class A+B+C+D=97% of parts),Y,0.75,1.8225,0
L37325            ,____,21,Hardware,   , ,C,20%(Class A+B+C=90% of parts),Y,1.93,4.6899,0
L37975            ,Lock Washer                ,21,Hardware,443,"Cab, tractor",B,20%(Class A +B=70 % of parts),Y,0.7,1.701,14
L38399            ,Washer                     ,21,Hardware,   , ,B,20%(Class A +B=70 % of parts),Y,0.91,2.2113,2
L38478            ,Washer                     ,21,Hardware,576,"Hardware, nuts & washers",D,7%(Class A+B+C+D=97% of parts),Y,0.3,0.729,0
L38482            ,Washer                     ,21,Hardware,   , ,D,7%(Class A+B+C+D=97% of parts),Y,5.29,12.8547,0
L39091            ,_____,21,Hardware,   , ,C,20%(Class A+B+C=90% of parts),Y,0.9,2.187,0
L39418            ,Lock Washer                ,21,Hardware,   , ,D,7%(Class A+B+C+D=97% of parts),Y,0.52,1.2636,0
L39491            ,______,21,Hardware,576,"Hardware, nuts & washers",B,20%(Class A +B=70 % of parts),Y,2.91,7.0713,18
L39495            ,Washer                     ,21,Hardware,   , ,C,20%(Class A+B+C=90% of parts),Y,5.63,13.6809,1
L39603            ,Nut                        ,21,Hardware,576,"Hardware, nuts & washers",C,20%(Class A+B+C=90% of parts),Y,0.53,1.2879,0
L39997            ,Washer                     ,21,Hardware,   , ,D,7%(Class A+B+C+D=97% of parts),Y,1.38,3.3534,0
L40037            ,Pipe Plug                  ,21,Hardware,442,"Axle parts, tractor",E,3%(Class A+B+C+D+E=100%ofparts,Y,6.99,16.9857,1
L40121            ,Washer                     ,21,Hardware,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,1.67,4.0581,0
L40404            ,Push Nut                   ,21,Hardware,   , ,D,7%(Class A+B+C+D=97% of parts),Y,0.56,1.3608,0
L40527            ,Washer                     ,21,Hardware,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,4.38,10.6434,0
L40621            ,Washer                     ,21,Hardware,   , ,C,20%(Class A+B+C=90% of parts),Y,5.65,13.7295,2
L40688            ,Washer                     ,21,Hardware,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,0.47,1.1421,4
L40770            ,Washer                     ,21,Hardware,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,3.76,9.1368,0
L40924            ,Nut                        ,21,Hardware,   , ,B,20%(Class A +B=70 % of parts),Y,0.21,0.5103,3
L40965            ,______,21,Hardware,576,"Hardware, nuts & washers",B,20%(Class A +B=70 % of parts),Y,0.96,2.3328,88
L40966            ,Washer                     ,21,Hardware,576,"Hardware, nuts & washers",B,20%(Class A +B=70 % of parts),Y,0.81,1.9683,42
L40982            ,Washer                     ,21,Hardware,   , ,C,20%(Class A+B+C=90% of parts),Y,0.58,1.4094,0
L40983            ,Washer                     ,21,Hardware,   , ,C,20%(Class A+B+C=90% of parts),Y,0.6,1.458,0
L40984            ,Washer                     ,21,Hardware,   , ,C,20%(Class A+B+C=90% of parts),Y,0.62,1.5066,0
L40985            ,Washer                     ,21,Hardware,   , ,C,20%(Class A+B+C=90% of parts),Y,0.63,1.5309,0
L40986            ,Washer                     ,21,Hardware,   , ,D,7%(Class A+B+C+D=97% of parts),Y,0.84,2.0412,0
L40990            ,Washer                     ,21,Hardware,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,0.72,1.7496,0
L40995            ,Washer                     ,21,Hardware,   , ,C,20%(Class A+B+C=90% of parts),Y,0.56,1.3608,0
L40996            ,Washer                     ,21,Hardware,   , ,C,20%(Class A+B+C=90% of parts),Y,0.54,1.3122,0
L41013            ,Washer                     ,21,Hardware,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,0.82,1.9926,0
L41032            ,Washer                     ,21,Hardware,920,Bearings,C,20%(Class A+B+C=90% of parts),Y,0.45,1.0935,3
L41079            ,Pipe Plug                  ,21,Hardware,   , ,C,20%(Class A+B+C=90% of parts),Y,2.24,5.4432,0
L41154            ,Washer                     ,21,Hardware,576,"Hardware, nuts & washers",B,20%(Class A +B=70 % of parts),Y,0.46,1.1178,26
L41293            ,Washer                     ,21,Hardware,   , ,C,20%(Class A+B+C=90% of parts),Y,2.65,6.4395,0
L41346            ,Washer                     ,21,Hardware,   , ,D,7%(Class A+B+C+D=97% of parts),Y,0.32,0.7776,1
L41366            ,Push Nut                   ,21,Hardware,   , ,C,20%(Class A+B+C=90% of parts),Y,0.56,1.3608,10
L41384            ,Pipe Plug                  ,21,Hardware,440,"Brakes, tractor",C,20%(Class A+B+C=90% of parts),Y,2.96,7.1928,0
L41419            ,Screw                      ,21,Hardware,   , ,D,7%(Class A+B+C+D=97% of parts),Y,23.6,57.348,0
L41465            ,______,21,Hardware,576,"Hardware, nuts & washers",C,20%(Class A+B+C=90% of parts),Y,1.33,3.2319,38
L41560            ,_____,21,Hardware,524,"Wheels & tires, tractor",A,Reserved for weekly deliv(50%),Y,5.31,12.9033,30
L41610            ,Push Nut                   ,21,Hardware,   , ,D,7%(Class A+B+C+D=97% of parts),Y,0.56,1.3608,4
L41662            ,Washer                     ,21,Hardware,   , ,C,20%(Class A+B+C=90% of parts),Y,0.38,0.9234,1
L41664            ,Washer                     ,21,Hardware,   , ,C,20%(Class A+B+C=90% of parts),Y,0.39,0.9477,0
L41709            ,Pipe Plug                  ,21,Hardware,359,"Header, rotary harvesting unit",C,20%(Class A+B+C=90% of parts),Y,2.46,5.9778,0
L41726            ,Pipe Plug                  ,21,Hardware,440,"Brakes, tractor",D,7%(Class A+B+C+D=97% of parts),Y,2.74,6.6582,0
L41876            ,____,21,Hardware,   , ,C,20%(Class A+B+C=90% of parts),Y,1.87,4.5441,9
L55162            ,Washer                     ,21,Hardware,   , ,C,20%(Class A+B+C=90% of parts),Y,2.08,5.0544,2
L55163            ,Washer                     ,21,Hardware,576,"Hardware, nuts & washers",B,20%(Class A +B=70 % of parts),Y,1.88,4.5684,45
L55222            ,Lock Washer                ,21,Hardware,523,"Hydraulics, tractor",B,20%(Class A +B=70 % of parts),Y,0.21,0.5103,1
L55412            ,Pipe Plug                  ,21,Hardware,   , ,D,7%(Class A+B+C+D=97% of parts),Y,0.82,1.9926,3
L55560            ,Washer                     ,21,Hardware,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,0.46,1.1178,0
L55578            ,Washer                     ,21,Hardware,   , ,D,7%(Class A+B+C+D=97% of parts),Y,0.39,0.9477,0
L55598            ,Wheel Bolt                 ,21,Hardware,442,"Axle parts, tractor",C,20%(Class A+B+C=90% of parts),Y,3.76,9.1368,4
L55605            ,Nut                        ,21,Hardware,576,"Hardware, nuts & washers",B,20%(Class A +B=70 % of parts),Y,1.35,3.2805,0
L55840            ,Nut                        ,21,Hardware,444,Transmission,B,20%(Class A +B=70 % of parts),Y,10.58,25.7094,5
L55841            ,________ _________,21,Hardware,576,"Hardware, nuts & washers",B,20%(Class A +B=70 % of parts),Y,7.45,18.1035,18
L55969            ,Nut                        ,21,Hardware,123,Hardware (TURF),B,20%(Class A +B=70 % of parts),Y,0.63,1.5309,5
L56820            ,Pipe Plug                  ,21,Hardware,442,"Axle parts, tractor",B,20%(Class A +B=70 % of parts),Y,7.06,17.1558,1
L56822            ,Pipe Plug                  ,21,Hardware,442,"Axle parts, tractor",B,20%(Class A +B=70 % of parts),Y,20.15,48.9645,1
L57311            ,Screw                      ,21,Hardware,447,"Other, tractor",A,Reserved for weekly deliv(50%),Y,13.87,33.7041,4
L57312            ,Screw                      ,21,Hardware,   , ,C,20%(Class A+B+C=90% of parts),Y,6.09,14.7987,0
L57823            ,Washer                     ,21,Hardware,   , ,B,20%(Class A +B=70 % of parts),Y,11.64,28.2852,0
L57825            ,Washer                     ,21,Hardware,   , ,B,20%(Class A +B=70 % of parts),Y,3.38,8.2134,0
L57963            ,Cap Screw                  ,21,Hardware,   , ,C,20%(Class A+B+C=90% of parts),Y,3.27,7.9461,2
L58051            ,Washer                     ,21,Hardware,   , ,C,20%(Class A+B+C=90% of parts),Y,0.65,1.5795,1
L58107            ,Washer                     ,21,Hardware,   , ,D,7%(Class A+B+C+D=97% of parts),Y,3.39,8.2377,0
L58110            ,Washer                     ,21,Hardware,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,3.48,8.4564,0
L58112            ,Washer                     ,21,Hardware,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,3.48,8.4564,0
L58114            ,Washer                     ,21,Hardware,   , ,D,7%(Class A+B+C+D=97% of parts),Y,3.54,8.6022,0
L58119            ,Washer                     ,21,Hardware,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,3.3,8.019,0
L58120            ,Washer                     ,21,Hardware,   , ,D,7%(Class A+B+C+D=97% of parts),Y,3.3,8.019,0
L58121            ,Washer                     ,21,Hardware,   , ,D,7%(Class A+B+C+D=97% of parts),Y,3.28,7.9704,0
L58285            ,Nut                        ,21,Hardware,   , ,B,20%(Class A +B=70 % of parts),Y,14.89,36.1827,3
L58671            ,Washer                     ,21,Hardware,   , ,D,7%(Class A+B+C+D=97% of parts),Y,1.36,3.3048,10
L58890            ,Washer                     ,21,Hardware,   , ,B,20%(Class A +B=70 % of parts),Y,0.68,1.6524,0
L58892            ,Washer                     ,21,Hardware,425,"Electrical parts, tractor",B,20%(Class A +B=70 % of parts),Y,2.49,6.0507,4
L59927            ,Nut                        ,21,Hardware,   , ,D,7%(Class A+B+C+D=97% of parts),Y,0.21,0.5103,0
L60080            ,Nut                        ,21,Hardware,442,"Axle parts, tractor",D,7%(Class A+B+C+D=97% of parts),Y,3.85,9.3555,0
L60108            ,Washer                     ,21,Hardware,   , ,C,20%(Class A+B+C=90% of parts),Y,1.97,4.7871,0
L60112            ,Washer                     ,21,Hardware,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,1.13,2.7459,0
L60585            ,Washer                     ,21,Hardware,   , ,D,7%(Class A+B+C+D=97% of parts),Y,0.55,1.3365,1
L61307            ,_______,21,Hardware,   , ,B,20%(Class A +B=70 % of parts),Y,0.27,0.6561,11
L61335            ,Washer                     ,21,Hardware,443,"Cab, tractor",B,20%(Class A +B=70 % of parts),Y,0.56,1.3608,0
L62122            ,Washer                     ,21,Hardware,   , ,C,20%(Class A+B+C=90% of parts),Y,0.19,0.4617,2
L62902            ,Cap Screw                  ,21,Hardware,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,1.63,3.9609,0
L63653            ,Rivet                      ,21,Hardware,573,Rivets,D,7%(Class A+B+C+D=97% of parts),Y,0.72,1.7496,0
L63735            ,Washer                     ,21,Hardware,123,Hardware (TURF),B,20%(Class A +B=70 % of parts),Y,2.16,5.2488,23
L64734            ,Cap Screw                  ,21,Hardware,   , ,C,20%(Class A+B+C=90% of parts),Y,12.74,30.9582,2
L77085            ,Washer                     ,21,Hardware,447,"Other, tractor",D,7%(Class A+B+C+D=97% of parts),Y,2.93,7.1199,1
L77087            ,Washer                     ,21,Hardware,447,"Other, tractor",D,7%(Class A+B+C+D=97% of parts),Y,1.07,2.6001,2
L77173            ,Cap Screw                  ,21,Hardware,444,Transmission,A,Reserved for weekly deliv(50%),Y,1.24,3.0132,16
L77320            ,Washer                     ,21,Hardware,523,"Hydraulics, tractor",B,20%(Class A +B=70 % of parts),Y,5.26,12.7818,2
L77369            ,_____,21,Hardware,   , ,B,20%(Class A +B=70 % of parts),Y,1.47,3.5721,14
L77651            ,Washer                     ,21,Hardware,443,"Cab, tractor",B,20%(Class A +B=70 % of parts),Y,1.67,4.0581,2
L78085            ,Flange Nut                 ,21,Hardware,447,"Other, tractor",B,20%(Class A +B=70 % of parts),Y,1.46,3.5478,0
L78496            ,Washer                     ,21,Hardware,   , ,B,20%(Class A +B=70 % of parts),Y,4.79,11.6397,0
L78561            ,_____�____,21,Hardware,443,"Cab, tractor",B,20%(Class A +B=70 % of parts),Y,0.48,1.1664,10
L78768            ,Washer                     ,21,Hardware,   , ,B,20%(Class A +B=70 % of parts),Y,2.21,5.3703,1
L78769            ,Washer                     ,21,Hardware,   , ,B,20%(Class A +B=70 % of parts),Y,4.5,10.935,1
L78892            ,Nut                        ,21,Hardware,   , ,B,20%(Class A +B=70 % of parts),Y,0.37,0.8991,5
L78893            ,Screw                      ,21,Hardware,   , ,B,20%(Class A +B=70 % of parts),Y,0.69,1.6767,5
L79088            ,Nut                        ,21,Hardware,447,"Other, tractor",C,20%(Class A+B+C=90% of parts),Y,0.53,1.2879,0
L79139            ,Screw                      ,21,Hardware,   , ,C,20%(Class A+B+C=90% of parts),Y,0.35,0.8505,0
L79179            ,Lock Nut                   ,21,Hardware,   , ,B,20%(Class A +B=70 % of parts),Y,0.51,1.2393,0
L79230            ,______,21,Hardware,496,"Hitch, tractor",B,20%(Class A +B=70 % of parts),Y,0.48,1.1664,14
L79231            ,Washer                     ,21,Hardware,   , ,C,20%(Class A+B+C=90% of parts),Y,2.38,5.7834,4
L79327            ,Rivet                      ,21,Hardware,495,"Grilles & side shields, tracto",B,20%(Class A +B=70 % of parts),Y,1.81,4.3983,10
L79362            ,Screw                      ,21,Hardware,   , ,B,20%(Class A +B=70 % of parts),Y,5.81,14.1183,5
L79377            ,____,21,Hardware,447,"Other, tractor",C,20%(Class A+B+C=90% of parts),Y,2.71,6.5853,1
L79432            ,Nut                        ,21,Hardware,576,"Hardware, nuts & washers",D,7%(Class A+B+C+D=97% of parts),Y,1.26,3.0618,0
L79433            ,Washer                     ,21,Hardware,443,"Cab, tractor",D,7%(Class A+B+C+D=97% of parts),Y,0.49,1.1907,0
L79466            ,Push Nut                   ,21,Hardware,   , ,C,20%(Class A+B+C=90% of parts),Y,0.56,1.3608,0
L79493            ,Push Nut                   ,21,Hardware,447,"Other, tractor",D,7%(Class A+B+C+D=97% of parts),Y,0.56,1.3608,10
L79648            ,Push Nut                   ,21,Hardware,   , ,C,20%(Class A+B+C=90% of parts),Y,0.53,1.2879,0
L79933            ,Washer                     ,21,Hardware,   , ,C,20%(Class A+B+C=90% of parts),Y,0.21,0.5103,0
L80423            ,Washer                     ,21,Hardware,442,"Axle parts, tractor",A,Reserved for weekly deliv(50%),Y,5.47,13.2921,2
L80445            ,Cap Screw                  ,21,Hardware,444,Transmission,A,Reserved for weekly deliv(50%),Y,1.99,4.8357,8
L80446            ,Screw                      ,21,Hardware,   , ,C,20%(Class A+B+C=90% of parts),Y,1.11,2.6973,0
LCA71931          ,Cap                        ,21,Hardware,359,"Header, rotary harvesting unit",D,7%(Class A+B+C+D=97% of parts),Y,4.66,11.3238,0
LCA73422          ,Arrestor                   ,21,Hardware,   , ,C,20%(Class A+B+C=90% of parts),Y,6.77,16.4511,0
LCA82983          ,Screw                      ,21,Hardware,359,"Header, rotary harvesting unit",D,7%(Class A+B+C+D=97% of parts),Y,3.64,8.8452,0
LCD2815401        ,Washer                     ,21,Hardware,   , ,D,7%(Class A+B+C+D=97% of parts),Y,11.34,27.5562,2
LCD9002191        ,Cap Screw                  ,21,Hardware,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,0.57,1.3851,8
LCD9124110        ,Spring Pin                 ,21,Hardware,   , ,D,7%(Class A+B+C+D=97% of parts),Y,0.26,0.6318,18
LCD9545180        ,Screw                      ,21,Hardware,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,1.1,2.673,0
LCD9545190        ,Washer                     ,21,Hardware,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,0.18,0.4374,0
LCD9545300        ,Spring Pin                 ,21,Hardware,   , ,D,7%(Class A+B+C+D=97% of parts),Y,0.31,0.7533,8
LG691620          ,Cotter Pin                 ,21,Hardware,110,"Engine, small, Briggs & Stratt",C,20%(Class A+B+C=90% of parts),Y,0.06,0.1458,0
M111717           ,Push Nut                   ,21,Hardware,123,Hardware (TURF),B,20%(Class A +B=70 % of parts),Y,0.56,1.3608,0
M112804           ,Screw                      ,21,Hardware,123,Hardware (TURF),D,7%(Class A+B+C+D=97% of parts),Y,0.62,1.5066,20
